feature,coefficient_log_price,absolute_coefficient,is_zero
cat__transmission_6-speed,0.0,0.0,True
cat__model_romeo stelvio ti,0.0,0.0,True
cat__exterior_color_snowflake white pearl mica,0.0,0.0,True
cat__exterior_color_snowflake white pearl,-0.0,0.0,True
cat__exterior_color_silverstone gray metallic,0.0,0.0,True
cat__exterior_color_silver metallic,0.0,0.0,True
cat__exterior_color_silver lining metallic,0.0,0.0,True
cat__model_outlander sport se,0.0,0.0,True
cat__model_outlander sport es,-0.0,0.0,True
cat__model_outlander sport 2.0 se,0.0,0.0,True
cat__model_xj xj r-sport,0.0,0.0,True
cat__model_xc90 t6 momentum 7 passenger,-0.0,0.0,True
cat__model_xc90 t6 momentum,-0.0,0.0,True
cat__model_xc40 t5 r-design,-0.0,0.0,True
cat__model_xc40 t5 momentum,-0.0,0.0,True
cat__model_wrangler sport,-0.0,0.0,True
cat__model_v60 cross country t5,-0.0,0.0,True
cat__engine_1.6l i4 16v gdi dohc hybrid,-0.0,0.0,True
cat__engine_1.5l i4 16v mpfi dohc hybrid,-0.0,0.0,True
cat__model_xts luxury,-0.0,0.0,True
cat__model_xt5 luxury,0.0,0.0,True
cat__engine_3.5l v6 24v mpfi sohc,0.0,0.0,True
cat__model_outlander sport 2.0 es,0.0,0.0,True
cat__interior_color_ash,-0.0,0.0,True
cat__interior_color_amber,0.0,0.0,True
cat__drivetrain_infrequent_sklearn,0.0,0.0,True
cat__model_gx 460 luxury,0.0,0.0,True
cat__model_granturismo base,0.0,0.0,True
cat__model_gle 350 base 4matic,0.0,0.0,True
cat__fuel_type_infrequent_sklearn,-0.0,0.0,True
cat__transmission_transmission w/dual shift mode,-0.0,0.0,True
cat__transmission_automatic 8-speed,-0.0,0.0,True
cat__transmission_automatic 6-speed,-0.0,0.0,True
cat__model_k5 gt-line,-0.0,0.0,True
cat__model_is 350 f sport,-0.0,0.0,True
cat__model_id.4 pro s,-0.0,0.0,True
cat__model_highlander xle,-0.0,0.0,True
cat__model_palisade limited,0.0,0.0,True
cat__model_rogue sv,-0.0,0.0,True
cat__model_q7 55 premium plus,-0.0,0.0,True
cat__model_pilot ex-l,0.0,0.0,True
cat__model_pathfinder sv,-0.0,0.0,True
cat__model_pathfinder sl,-0.0,0.0,True
cat__model_pathfinder platinum,-0.0,0.0,True
cat__model_passport ex-l,-0.0,0.0,True
cat__engine_electric,-0.0,0.0,True
cat__model_sonata se,-0.0,0.0,True
cat__model_silverado 1500 lt,0.0,0.0,True
cat__model_sentra sv,-0.0,0.0,True
cat__model_se hardtop cooper,-0.0,0.0,True
cat__model_santa fe sport 2.4l,0.0,0.0,True
cat__model_rx 350 base,0.0,0.0,True
cat__model_rx 350 350,0.0,0.0,True
cat__interior_color_beige,-0.0,0.0,True
cat__model_e-pace se,-0.0,0.0,True
cat__model_cx-9 touring,-0.0,0.0,True
cat__interior_color_ebony / ebony,-0.0,0.0,True
cat__interior_color_dark charcoal,0.0,0.0,True
cat__interior_color_dark brown,0.0,0.0,True
cat__interior_color_cuoio,0.0,0.0,True
cat__interior_color_cream,-0.0,0.0,True
cat__interior_color_cirrus,0.0,0.0,True
cat__interior_color_chocolate,0.0,0.0,True
cat__interior_color_chateau,-0.0,0.0,True
cat__interior_color_canberra beige,-0.0,0.0,True
cat__interior_color_blond,0.0,0.0,True
cat__interior_color_black pearl,0.0,0.0,True
cat__interior_color_black onyx,0.0,0.0,True
cat__interior_color_black / gray,-0.0,0.0,True
cat__model_romeo stelvio sport,-0.0,0.0,True
cat__interior_color_jet black,-0.0,0.0,True
cat__interior_color_jet,-0.0,0.0,True
cat__interior_color_ivory white,-0.0,0.0,True
cat__interior_color_ivory,0.0,0.0,True
cat__interior_color_gray / black,-0.0,0.0,True
cat__interior_color_ecru,0.0,0.0,True
cat__model_f-pace 25t prestige,0.0,0.0,True
cat__model_f-pace 25t premium,0.0,0.0,True
cat__model_explorer xlt,-0.0,0.0,True
cat__model_expedition max xlt,0.0,0.0,True
cat__model_expedition max limited,-0.0,0.0,True
cat__model_expedition limited,-0.0,0.0,True
cat__model_escalade premium luxury,0.0,0.0,True
cat__model_es 350 base,0.0,0.0,True
cat__model_elantra se,-0.0,0.0,True
cat__model_eclipse cross es,0.0,0.0,True
cat__model_cooper s countryman base,-0.0,0.0,True
cat__interior_color_sand,-0.0,0.0,True
cat__interior_color_sabbia,-0.0,0.0,True
cat__interior_color_rosso,-0.0,0.0,True
cat__interior_color_rioja red,-0.0,0.0,True
cat__interior_color_pearl beige,0.0,0.0,True
cat__interior_color_okapi brown,-0.0,0.0,True
cat__interior_color_nero (black),-0.0,0.0,True
cat__interior_color_nero,0.0,0.0,True
cat__interior_color_mocha,-0.0,0.0,True
cat__interior_color_medium pewter,0.0,0.0,True
cat__interior_color_medium earth gray,-0.0,0.0,True
cat__interior_color_macchiato beige,0.0,0.0,True
cat__interior_color_light platinum / jet black,-0.0,0.0,True
cat__interior_color_light oyster / ebony,0.0,0.0,True
cat__interior_color_light oyster,-0.0,0.0,True
cat__exterior_color_alloy silver metallic,0.0,0.0,True
cat__exterior_color_alfa black,-0.0,0.0,True
cat__interior_color_white,-0.0,0.0,True
cat__interior_color_titan black / quarzit,0.0,0.0,True
cat__interior_color_tan,-0.0,0.0,True
cat__interior_color_steel gray,0.0,0.0,True
cat__interior_color_sport,-0.0,0.0,True
cat__interior_color_slate gray,0.0,0.0,True
cat__interior_color_shara beige,-0.0,0.0,True
cat__interior_color_sepia,0.0,0.0,True
cat__interior_color_sand beige,0.0,0.0,True
cat__model_cx-9 grand touring,-0.0,0.0,True
cat__model_ct5 premium luxury awd,-0.0,0.0,True
cat__model_cr-v lx,-0.0,0.0,True
cat__model_cr-v ex,-0.0,0.0,True
cat__model_countryman cooper all4,-0.0,0.0,True
cat__exterior_color_carbon black metallic,-0.0,0.0,True
cat__exterior_color_burgundy,0.0,0.0,True
cat__exterior_color_british racing green,0.0,0.0,True
cat__exterior_color_bright silver metallic,-0.0,0.0,True
cat__exterior_color_blue metallic,-0.0,0.0,True
cat__exterior_color_blu,-0.0,0.0,True
cat__exterior_color_blizzard pearl,0.0,0.0,True
cat__exterior_color_black stone,-0.0,0.0,True
cat__exterior_color_black sapphire metallic,0.0,0.0,True
cat__exterior_color_black raven,0.0,0.0,True
cat__exterior_color_black noir pearl,-0.0,0.0,True
cat__exterior_color_black clearcoat,-0.0,0.0,True
cat__exterior_color_black,-0.0,0.0,True
cat__exterior_color_billet silver metallic clearcoat,0.0,0.0,True
cat__exterior_color_bianco gelato white,0.0,0.0,True
cat__exterior_color_aurora black,0.0,0.0,True
cat__exterior_color_ebony black,-0.0,0.0,True
cat__exterior_color_ebony,-0.0,0.0,True
cat__exterior_color_dolomite silver metallic,-0.0,0.0,True
cat__exterior_color_diamond red,-0.0,0.0,True
cat__exterior_color_diamond black,-0.0,0.0,True
cat__exterior_color_denim blue metallic,0.0,0.0,True
cat__exterior_color_deep crystal blue mica,-0.0,0.0,True
cat__exterior_color_crystal white pearl metallic,0.0,0.0,True
cat__exterior_color_corris grey,-0.0,0.0,True
cat__exterior_color_classic silver metallic,0.0,0.0,True
cat__exterior_color_chili pepper red,-0.0,0.0,True
cat__exterior_color_celestial silver metallic,-0.0,0.0,True
cat__exterior_color_caviar,-0.0,0.0,True
cat__exterior_color_carrara white metallic,0.0,0.0,True
cat__exterior_color_carrara white,-0.0,0.0,True
cat__exterior_color_carpathian grey,0.0,0.0,True
cat__model_tucson se,0.0,0.0,True
cat__model_titan sv,0.0,0.0,True
cat__model_tiguan 2.0t se,-0.0,0.0,True
cat__model_telluride ex,0.0,0.0,True
cat__model_tahoe z71,0.0,0.0,True
cat__model_tahoe lt,0.0,0.0,True
cat__model_suburban z71,0.0,0.0,True
cat__model_suburban lt,0.0,0.0,True
cat__model_stinger gt2,0.0,0.0,True
cat__model_stinger gt-line,0.0,0.0,True
cat__engine_4.7l v8 32v gdi dohc twin turbo,-0.0,0.0,True
"cat__engine_3l v-6 gasoline direct injection, dohc, variable valve control,",0.0,0.0,True
cat__engine_3.6l v6 24v gdi dohc twin turbo,0.0,0.0,True
cat__model_armada platinum,0.0,0.0,True
cat__model_accord lx,-0.0,0.0,True
cat__model_accord ex-l,0.0,0.0,True
cat__exterior_color_hyper white,0.0,0.0,True
cat__exterior_color_gun metallic,0.0,0.0,True
cat__exterior_color_gravity gray,-0.0,0.0,True
cat__exterior_color_granite crystal clearcoat metallic,-0.0,0.0,True
cat__exterior_color_granite crystal,-0.0,0.0,True
cat__exterior_color_glacier silver metallic,-0.0,0.0,True
cat__exterior_color_glacial white pearl,-0.0,0.0,True
cat__exterior_color_florett silver metallic,-0.0,0.0,True
cat__exterior_color_firenze red,0.0,0.0,True
cat__exterior_color_eminent white pearl,-0.0,0.0,True
cat__model_clubman cooper s all4,0.0,0.0,True
cat__model_civic sport,-0.0,0.0,True
cat__model_civic ex,0.0,0.0,True
cat__model_armada sv,-0.0,0.0,True
cat__model_rover range rover sport 3.0l supercharged hse,-0.0,0.0,True
cat__model_tucson sel,-0.0,0.0,True
cat__exterior_color_mineral gray metallic,-0.0,0.0,True
cat__exterior_color_midnight black metallic,0.0,0.0,True
cat__exterior_color_midnight black,-0.0,0.0,True
cat__exterior_color_metallic,0.0,0.0,True
cat__exterior_color_metal,0.0,0.0,True
cat__exterior_color_mercury gray metallic,-0.0,0.0,True
cat__exterior_color_magnetic metallic,-0.0,0.0,True
cat__exterior_color_magnetic black,-0.0,0.0,True
cat__exterior_color_lunar silver metallic,-0.0,0.0,True
cat__exterior_color_loire blue,-0.0,0.0,True
cat__exterior_color_light white,0.0,0.0,True
cat__exterior_color_labrador black pearl,-0.0,0.0,True
cat__exterior_color_labrador black metallic,-0.0,0.0,True
cat__exterior_color_jet black metallic,-0.0,0.0,True
cat__exterior_color_ice white,-0.0,0.0,True
cat__exterior_color_hypnotique red,0.0,0.0,True
cat__exterior_color_onyx black,0.0,0.0,True
cat__exterior_color_obsidian black,0.0,0.0,True
cat__exterior_color_nero ribelle metallic,0.0,0.0,True
cat__exterior_color_nebula gray pearl,-0.0,0.0,True
cat__brand_honda,0.0,0.0,True
cat__model_500x lounge,0.0,0.0,True
cat__model_500c pop,-0.0,0.0,True
cat__model_500 lounge,-0.0,0.0,True
cat__model_500 abarth,0.0,0.0,True
cat__model_4runner sr5,0.0,0.0,True
cat__model_124 spider classica,0.0,0.0,True
cat__exterior_color_moonwalk gray metallic,0.0,0.0,True
cat__exterior_color_moonlight blue metallic,-0.0,0.0,True
cat__exterior_color_montecarlo blue metallic,-0.0,0.0,True
cat__exterior_color_misano blue metallic,0.0,0.0,True
cat__exterior_color_mineral white metallic,0.0,0.0,True
cat__exterior_color_quartz white,0.0,0.0,True
cat__exterior_color_pyrite silver metallic,-0.0,0.0,True
cat__engine_2.5l i4 16v mpfi dohc,-0.0,0.0,True
cat__engine_2.5l i4 16v gdi dohc,-0.0,0.0,True
cat__engine_2.5l i4 16v,0.0,0.0,True
cat__engine_2.5l h4 16v gdi dohc turbo,0.0,0.0,True
cat__engine_2.5l,0.0,0.0,True
cat__engine_2.4l i4 16v mpfi sohc,0.0,0.0,True
cat__engine_2.4l i4 16v mpfi dohc hybrid,0.0,0.0,True
cat__engine_2.0l i4 16v mpfi dohc hybrid,-0.0,0.0,True
cat__exterior_color_super white,0.0,0.0,True
cat__exterior_color_white silver metallic,0.0,0.0,True
cat__exterior_color_starfire pearl,0.0,0.0,True
cat__engine_1.8l i4 16v mpfi dohc hybrid,0.0,0.0,True
cat__exterior_color_osmium gray metallic,0.0,0.0,True
cat__exterior_color_wolf gray,0.0,0.0,True
cat__engine_3.0l v6 24v gdi dohc turbo,0.0,0.0,True
cat__exterior_color_selenite gray metallic,0.0,0.0,True
cat__exterior_color_satin steel metallic,0.0,0.0,True
cat__engine_2.0l i4 16v gdi dohc,0.0,0.0,True
binary__automatic_transmission,0.0,0.0,True
cat__engine_3.0l v6 24v gdi dohc supercharged,-0.0,0.0,True
cat__engine_3.0l v6 24v ddi dohc turbo diesel,-0.0,0.0,True
cat__engine_3.0l v6,0.0,0.0,True
"cat__engine_2l i-4 dohc, mivec variable valve control, engine with 148hp",-0.0,0.0,True
cat__engine_2.7l v6 24v pdi dohc twin turbo,-0.0,0.0,True
cat__exterior_color_white diamond tri-coat,-0.0,0.0,True
cat__exterior_color_pure white,-0.0,0.0,True
cat__exterior_color_wind chill pearl,-0.0,0.0,True
cat__exterior_color_rosso,0.0,0.0,True
cat__exterior_color_rally red metallic,0.0,0.0,True
cat__exterior_color_vulcano black metallic,-0.0,0.0,True
