feature,coefficient_log_price,absolute_coefficient,is_zero
cat__brand_cadillac,-0.2033386676877737,0.2033386676877737,False
cat__transmission_6-speed,0.19988825489803605,0.19988825489803605,False
cat__brand_chevrolet,-0.19939239440938375,0.19939239440938375,False
cat__model_optima lx,-0.19661955287726768,0.19661955287726768,False
cat__engine_3.0l v6 24v ddi dohc turbo diesel,0.19659479645535807,0.19659479645535807,False
"cat__engine_2l i-4 dohc, mivec variable valve control, engine with 148hp",0.1948364559505771,0.1948364559505771,False
cat__interior_color_shale,-0.1947849489066999,0.1947849489066999,False
cat__model_e-pace se,-0.19472457332617493,0.19472457332617493,False
cat__transmission_automatic,0.1946240464304326,0.1946240464304326,False
cat__engine_1.4l i4 16v mpfi sohc turbo,0.19428418729258043,0.19428418729258043,False
cat__transmission_8-speed automatic with auto-shift,0.194185231552754,0.194185231552754,False
cat__model_civic lx,-0.19281361781324582,0.19281361781324582,False
cat__engine_3.0l v6 24v gdi dohc twin turbo,0.19177882759252474,0.19177882759252474,False
cat__engine_1.5l i4 16v mpfi dohc hybrid,0.191360785918219,0.191360785918219,False
cat__model_romeo stelvio sport,-0.1911731146445543,0.1911731146445543,False
cat__model_tiguan 2.0t se,-0.18872739925375945,0.18872739925375945,False
cat__engine_5.0l v8 32v gdi dohc,0.18734593037031802,0.18734593037031802,False
cat__model_ct5 premium luxury awd,-0.18733030850808435,0.18733030850808435,False
cat__engine_2.5l i4 16v pdi dohc turbo,0.1870957926518628,0.1870957926518628,False
cat__model_outlander sport es,-0.185108464681412,0.185108464681412,False
cat__brand_volvo,-0.18385087339732267,0.18385087339732267,False
cat__model_xc90 t6 momentum,-0.1836850121876702,0.1836850121876702,False
cat__fuel_type_electric,-0.18360587271638437,0.18360587271638437,False
binary__turbo,0.18322585759527418,0.18322585759527418,False
cat__model_armada platinum,-0.18310406132686408,0.18310406132686408,False
cat__model_tucson sel,-0.18291374606602906,0.18291374606602906,False
cat__model_outlander sport 2.0 se,-0.18229725983136738,0.18229725983136738,False
cat__model_500x pop,-0.1816356119253402,0.1816356119253402,False
"cat__engine_3.6l v-6 gasoline direct injection, dohc, variable valve control",0.18124296840312074,0.18124296840312074,False
cat__model_rogue sv,-0.17956426675159104,0.17956426675159104,False
cat__model_500 lounge,-0.17906886144853204,0.17906886144853204,False
cat__model_expedition max xlt,-0.17906571237767158,0.17906571237767158,False
cat__model_stinger gt2,-0.17825870885924022,0.17825870885924022,False
cat__engine_2.0l i4 16v ddi dohc turbo diesel,-0.17810384723630907,0.17810384723630907,False
cat__model_rover range rover sport 3.0l supercharged hse,-0.17778730471345092,0.17778730471345092,False
cat__exterior_color_pearl white,0.17777086624690172,0.17777086624690172,False
cat__transmission_8-speed automatic,0.17740571546555903,0.17740571546555903,False
cat__model_outlander es,-0.17659197260533407,0.17659197260533407,False
cat__fuel_type_gasoline,-0.17473449430718332,0.17473449430718332,False
cat__model_se hardtop cooper,-0.17465746229616524,0.17465746229616524,False
cat__engine_1.8l i4 16v mpfi sohc,0.17388138760522942,0.17388138760522942,False
cat__model_civic sport,-0.1731752823637311,0.1731752823637311,False
"cat__engine_1.6l i-4 gasoline direct injection, dohc, variable valve control",0.17296283693004058,0.17296283693004058,False
cat__model_outlander sel,-0.17276125939581824,0.17276125939581824,False
cat__model_elantra se,-0.17256590195609592,0.17256590195609592,False
cat__transmission_7-speed automatic with auto-shift,0.17103040819251153,0.17103040819251153,False
cat__model_titan sv,-0.17088716351413277,0.17088716351413277,False
cat__interior_color_ebony black,-0.1687970593737555,0.1687970593737555,False
cat__engine_2.5l i4 16v gdi dohc turbo,0.16876876337411234,0.16876876337411234,False
cat__transmission_5-speed automatic,0.1683911555434085,0.1683911555434085,False
cat__model_xc90 t6 momentum 7 passenger,-0.16710946900452184,0.16710946900452184,False
cat__model_cooper s countryman base,-0.16625905249532366,0.16625905249532366,False
cat__model_romeo stelvio ti,-0.16569423770100633,0.16569423770100633,False
cat__model_mx-5 miata rf grand touring,-0.16452661835287324,0.16452661835287324,False
cat__transmission_infrequent_sklearn,0.16307678079749155,0.16307678079749155,False
cat__model_cr-v lx,-0.1625181237449525,0.1625181237449525,False
cat__model_wrangler sport,-0.16213396249547551,0.16213396249547551,False
cat__model_explorer xlt,-0.16087904001062983,0.16087904001062983,False
cat__model_outlander sport 2.0 es,-0.16082293286428115,0.16082293286428115,False
cat__model_id.4 pro s,-0.1607935985181558,0.1607935985181558,False
cat__drivetrain_front-wheel drive,-0.16051208198832784,0.16051208198832784,False
cat__exterior_color_daytona gray pearl effect,0.16050134948401057,0.16050134948401057,False
cat__model_xts luxury,-0.1601790991896737,0.1601790991896737,False
cat__model_highlander xle,-0.1598482827223046,0.1598482827223046,False
cat__fuel_type_hybrid,-0.15941106120151433,0.15941106120151433,False
cat__model_f-type s,0.15686111247933016,0.15686111247933016,False
cat__model_convertible cooper s,0.15317403932654858,0.15317403932654858,False
cat__brand_honda,-0.153137067430544,0.153137067430544,False
cat__model_cx-9 touring,-0.1508815331164728,0.1508815331164728,False
cat__model_xc40 t5 r-design,-0.15030751841085788,0.15030751841085788,False
cat__transmission_9-speed automatic,0.14935903896418407,0.14935903896418407,False
cat__model_mx-5 miata grand touring,-0.14862271414845113,0.14862271414845113,False
cat__transmission_6-speed automatic,0.14855928296115,0.14855928296115,False
cat__fuel_type_e85 flex fuel,-0.14732259948725823,0.14732259948725823,False
cat__model_passport ex-l,-0.14726734644289885,0.14726734644289885,False
cat__engine_3.0l v6 24v gdi dohc turbo hybrid,0.14599050072936579,0.14599050072936579,False
"cat__engine_2l i-4 gasoline direct injection, dohc, variable valve control,",0.14592759973201497,0.14592759973201497,False
cat__model_f-250 lariat,0.14587819935601895,0.14587819935601895,False
cat__engine_1.8l i4 16v mpfi dohc,0.1448634307324243,0.1448634307324243,False
cat__engine_1.6l i4 16v mpfi dohc,0.1448521613232333,0.1448521613232333,False
cat__model_cx-9 grand touring,-0.14421595969848594,0.14421595969848594,False
cat__model_v60 cross country t5,-0.14375994448768184,0.14375994448768184,False
cat__model_cr-v ex,-0.14327131568203996,0.14327131568203996,False
cat__interior_color_black / graphite,-0.1428695885270983,0.1428695885270983,False
cat__interior_color_off black,-0.14226638568809646,0.14226638568809646,False
cat__engine_2.0l i4 16v gdi dohc turbo flexible fuel,-0.1421356387666757,0.1421356387666757,False
cat__model_infrequent_sklearn,-0.13966084006494514,0.13966084006494514,False
cat__engine_2.0l i4 16v pdi dohc,0.13945330836323572,0.13945330836323572,False
cat__interior_color_charcoal black,-0.1381486830625257,0.1381486830625257,False
num__vehicle_age,-0.13639805946732655,0.13639805946732655,False
cat__exterior_color_santorini black metallic,0.13603643125710416,0.13603643125710416,False
cat__model_outlander sport se,-0.13396858434408315,0.13396858434408315,False
cat__exterior_color_rally red metallic,0.133785401540494,0.133785401540494,False
cat__exterior_color_onyx black metallic,0.13376720765343028,0.13376720765343028,False
cat__brand_ford,-0.13372451312539418,0.13372451312539418,False
cat__exterior_color_stellar black metallic,0.1335705192925218,0.1335705192925218,False
cat__brand_land,0.1334263714990629,0.1334263714990629,False
cat__model_hardtop cooper,-0.13310102049841777,0.13310102049841777,False
cat__interior_color_blue,0.13308851693827797,0.13308851693827797,False
cat__interior_color_blonde,0.13271480210208553,0.13271480210208553,False
