feature,coefficient_log_price,absolute_coefficient,is_zero
cat__model_f-250 lariat,0.2701049407700354,0.2701049407700354,False
cat__engine_4.0l v6 24v mpfi dohc,0.26995427053620724,0.26995427053620724,False
cat__brand_volkswagen,-0.2673924560346137,0.2673924560346137,False
cat__fuel_type_unknown,0.26732241696120845,0.26732241696120845,False
cat__model_cayenne s,-0.2648067568531859,0.2648067568531859,False
cat__transmission_10-speed automatic,0.26400316301037835,0.26400316301037835,False
cat__model_ghibli s,-0.2636793737094921,0.2636793737094921,False
cat__engine_5.0l v8 32v pdi dohc,0.26179970741975633,0.26179970741975633,False
cat__model_macan base,-0.2591856008067921,0.2591856008067921,False
cat__engine_intercooled turbo premium unleaded i-4 2.0 l/122,-0.259149241646822,0.259149241646822,False
cat__engine_6.6l v8 32v ddi ohv turbo diesel,0.2568429654108027,0.2568429654108027,False
cat__engine_5.7l v8 16v mpfi ohv,0.2546155987402508,0.2546155987402508,False
cat__model_hardtop john cooper works,0.25461366100548094,0.25461366100548094,False
cat__engine_6.7l v8 32v ddi ohv turbo diesel,0.24991319220604663,0.24991319220604663,False
cat__engine_4.7l v8 32v mpfi dohc,0.24766348632987714,0.24766348632987714,False
num__mileage,-0.2391323488175136,0.2391323488175136,False
cat__brand_nissan,-0.23763190586851815,0.23763190586851815,False
cat__brand_jeep,-0.236947865932198,0.236947865932198,False
cat__interior_color_dark slate gray,-0.23690940736966978,0.23690940736966978,False
cat__model_f-pace s,0.2354931482412252,0.2354931482412252,False
cat__model_grand cherokee l limited,-0.23394326471303908,0.23394326471303908,False
cat__engine_1.8l i4 16v gdi dohc turbo,-0.22980210795364647,0.22980210795364647,False
cat__engine_1.6l i4 16v gdi dohc,-0.22841936324987813,0.22841936324987813,False
cat__engine_electric motor,-0.22749403278034971,0.22749403278034971,False
cat__model_altima 2.5 s,-0.21882796469386553,0.21882796469386553,False
cat__transmission_8-speed automatic with tiptronic,0.21760554719086397,0.21760554719086397,False
cat__engine_1.5l i4 16v gdi dohc turbo,-0.21738150686968027,0.21738150686968027,False
cat__transmission_6-speed,0.21540817352458538,0.21540817352458538,False
cat__transmission_5-speed manual,0.21360324228254177,0.21360324228254177,False
cat__model_500 pop,-0.21258843088735813,0.21258843088735813,False
"cat__engine_2l i-4 gasoline direct injection, multiair2 variable valve contr",-0.21191316916441,0.21191316916441,False
cat__brand_cadillac,-0.20996293185147255,0.20996293185147255,False
"cat__engine_ingenium 2l i-4 gasoline direct injection, dohc, variable valve",-0.20973062858233962,0.20973062858233962,False
cat__transmission_8-speed automatic with auto-shift,0.20956970612587422,0.20956970612587422,False
cat__model_rover discovery hse,-0.20730454468298398,0.20730454468298398,False
cat__model_f-type r,0.2072277421575736,0.2072277421575736,False
cat__transmission_automatic,0.2064351446408223,0.2064351446408223,False
cat__model_wrangler unlimited sahara,0.20626883043743324,0.20626883043743324,False
cat__model_f-250 xlt,0.2061298722690281,0.2061298722690281,False
cat__model_rover range rover evoque se,-0.20426484367278386,0.20426484367278386,False
cat__brand_chevrolet,-0.20400903069236964,0.20400903069236964,False
"cat__engine_drive-e 2l i-4 gasoline direct injection, dohc, variable valve c",-0.20193798776669114,0.20193798776669114,False
cat__engine_1.6l i4 16v gdi dohc turbo,-0.20093692806447894,0.20093692806447894,False
cat__engine_2.0l i4 16v gdi dohc turbo,-0.19956364820018754,0.19956364820018754,False
cat__model_quattroporte s q4,-0.19894462307840136,0.19894462307840136,False
cat__engine_5.3l v8 16v mpfi ohv flexible fuel,0.19877050320303996,0.19877050320303996,False
cat__model_palisade sel,0.1965458943739723,0.1965458943739723,False
cat__model_grand cherokee laredo,-0.19619590633603487,0.19619590633603487,False
cat__brand_volvo,-0.19007521464212707,0.19007521464212707,False
cat__engine_2.0l i4 16v pdi dohc turbo,-0.19003184363529732,0.19003184363529732,False
cat__transmission_8-speed automatic,0.1898852057798427,0.1898852057798427,False
cat__exterior_color_crystal white tricoat,0.187553146041952,0.187553146041952,False
cat__fuel_type_electric,-0.1857043341224482,0.1857043341224482,False
cat__engine_3.8l v8 32v gdi dohc twin turbo,0.18530301398539664,0.18530301398539664,False
cat__transmission_7-speed automatic with auto-shift,0.18462844011575744,0.18462844011575744,False
cat__model_countryman cooper s,0.1844153309571018,0.1844153309571018,False
cat__interior_color_shale,-0.18413527193354393,0.18413527193354393,False
binary__turbo,0.1833296583968707,0.1833296583968707,False
cat__engine_3.2l i6 24v mpfi dohc,-0.18068503985294632,0.18068503985294632,False
cat__engine_2.5l i5 20v mpfi dohc turbo,-0.17917840518008976,0.17917840518008976,False
cat__transmission_5-speed automatic,0.17892290110553064,0.17892290110553064,False
cat__transmission_infrequent_sklearn,0.1779800257982631,0.1779800257982631,False
cat__fuel_type_gasoline,-0.17695982596080423,0.17695982596080423,False
cat__model_romeo giulia base,-0.1766462364085333,0.1766462364085333,False
cat__model_cooper base,-0.1749805471038074,0.1749805471038074,False
cat__engine_2.3l i4 16v gdi dohc turbo,-0.17284428512766287,0.17284428512766287,False
cat__engine_1.5l i3 12v gdi dohc turbo,-0.16905295874061024,0.16905295874061024,False
cat__model_mazda6 touring,0.1670270354444837,0.1670270354444837,False
cat__engine_2.5l i4 16v pdi dohc hybrid,0.16541745676953395,0.16541745676953395,False
cat__model_lancer es,-0.1651859155695695,0.1651859155695695,False
cat__engine_3.8l v6 24v gdi dohc,0.16434528236797893,0.16434528236797893,False
cat__model_panamera 4,-0.16405671757615614,0.16405671757615614,False
cat__model_rover range rover evoque s,-0.16403158497041306,0.16403158497041306,False
cat__drivetrain_front-wheel drive,-0.16355322528266997,0.16355322528266997,False
cat__engine_1.3l i4 16v gdi sohc turbo,-0.16305442902454928,0.16305442902454928,False
cat__exterior_color_obsidian black metallic,0.16245419691737184,0.16245419691737184,False
cat__model_f-type base,0.16214206840255813,0.16214206840255813,False
cat__brand_honda,-0.16053133581564524,0.16053133581564524,False
cat__transmission_9-speed automatic,0.16052164355276494,0.16052164355276494,False
cat__transmission_6-speed automatic,0.1603482776179906,0.1603482776179906,False
cat__engine_2.0l h4 16v gdi dohc turbo,-0.1598986483519618,0.1598986483519618,False
cat__model_xj xjl portfolio,0.15951922489215103,0.15951922489215103,False
cat__model_x7 xdrive40i,0.1590792905077838,0.1590792905077838,False
